accessed_date,duration_(secs),network_protocol,ip,bytes,accessed_Ffom,age,gender,country,membership,language,sales,returned,returned_amount,pay_method,timestamp,ano,mes,dia,hora
2017-03-15 00:04:44.369,3014,TCP  ,1.39.99.55,3185,IOS App,51,Female,RU,Premium,Spanish,5.98,No,0.0,Cash,2017-03-15 00:04:44.369,2017,3,15,0
2017-03-15 00:04:44.369,2448,TCP  ,1.40.214.141,2163,IOS App,23,Female,IT,Premium,Spanish,54.384,No,0.0,Credit Card,2017-03-15 00:04:44.369,2017,3,15,0
2017-03-15 00:04:57.452,3596,UDP  ,1.4.202.41,46,IOS App,40,Male,US,Premium,Spanish,28.4,No,0.0,Cash,2017-03-15 00:04:57.452,2017,3,15,0
2017-03-15 00:04:57.452,2096,ICMP ,1.46.128.201,57,IOS App,37,Male,IT,Premium,Spanish,27.68,No,0.0,Others,2017-03-15 00:04:57.452,2017,3,15,0
2017-03-15 00:04:47.728,3780,TCP  ,1.46.141.152,2383,Chrome,24,Female,IT,Premium,Spanish,9.936,No,0.0,Cash,2017-03-15 00:04:47.728,2017,3,15,0
2017-03-15 00:04:47.728,2045,TCP  ,1.46.36.55,3369,Chrome,22,Male,AT,Premium,Spanish,0.0,Yes,157.92,Credit Card,2017-03-15 00:04:47.728,2017,3,15,0
2017-03-15 00:05:57.443,2459,TCP  ,1.46.37.224,381,Chrome,61,Female,SE,Premium,Spanish,275.928,No,0.0,Cash,2017-03-15 00:05:57.443,2017,3,15,0
2017-03-15 00:05:57.443,1536,TCP  ,1.46.39.53,8681,Chrome,25,Female,CN,Premium,Spanish,1740.06,No,0.0,Credit Card,2017-03-15 00:05:57.443,2017,3,15,0
2017-03-15 00:03:43.040,4186,TCP  ,1.46.45.164,1035,Chrome,66,Female,CH,Premium,Spanish,32.064,No,0.0,Credit Card,2017-03-15 00:03:43.040,2017,3,15,0
2017-03-15 00:03:43.040,4165,TCP  ,1.46.46.135,8597,Chrome,59,Female,US,Premium,Spanish,177.98,No,0.0,Cash,2017-03-15 00:03:43.040,2017,3,15,0
2017-03-15 00:04:58.428,2474,TCP  ,1.46.47.99,2163,Chrome,38,Male,AU,Premium,Spanish,143.976,No,0.0,Cash,2017-03-15 00:04:58.428,2017,3,15,0
2017-03-15 00:04:58.428,3999,TCP  ,1.46.67.234,3185,Chrome,34,Male,IT,Premium,Spanish,20.94,No,0.0,Debit Card,2017-03-15 00:04:58.428,2017,3,15,0
2017-03-15 00:05:02.646,1597,TCP  ,1.47.138.14,2383,Chrome,26,Female,CH,Premium,Spanish,110.96,No,0.0,Cash,2017-03-15 00:05:02.646,2017,3,15,0
2017-03-15 00:05:02.646,3532,TCP  ,1.47.1.42,3317,Chrome,59,Female,US,Premium,Spanish,340.144,No,0.0,Cash,2017-03-15 00:05:02.646,2017,3,15,0
2017-03-15 00:05:04.635,3452,TCP  ,1.47.166.110,3185,Others,53,Female,RU,Premium,Spanish,52.448,No,0.0,Debit Card,2017-03-15 00:05:04.635,2017,3,15,0
2017-03-15 00:05:04.635,4170,TCP  ,1.47.197.135,2267,Others,23,Male,US,Premium,Spanish,20.16,No,0.0,Others,2017-03-15 00:05:04.635,2017,3,15,0
2017-03-15 00:08:02.927,3041,TCP  ,1.47.201.250,3093,Others,23,Female,AE,Premium,Spanish,97.264,No,0.0,Credit Card,2017-03-15 00:08:02.927,2017,3,15,0
2017-03-15 00:08:02.927,2140,TCP  ,1.47.222.209,2843,Others,66,Female,IT,Premium,Spanish,396.802,No,0.0,Debit Card,2017-03-15 00:08:02.927,2017,3,15,0
2017-03-15 00:04:29.647,2562,TCP  ,1.47.233.18,2625,Others,56,Female,IT,Premium,Spanish,15.88,No,0.0,Cash,2017-03-15 00:04:29.647,2017,3,15,0
2017-03-15 00:04:29.647,3551,TCP  ,1.47.235.38,1724,Others,38,Female,US,Premium,Spanish,3.28,No,0.0,Credit Card,2017-03-15 00:04:29.647,2017,3,15,0
2017-03-15 00:05:08.556,3567,TCP  ,1.47.5.179,2279,Mozilla Firefox,28,Male,CH,Premium,Spanish,24.816,No,0.0,Cash,2017-03-15 00:05:08.556,2017,3,15,0
2017-03-15 00:05:08.556,2687,TCP  ,1.47.73.144,3289,Mozilla Firefox,44,Female,CH,Premium,Spanish,408.744,No,0.0,Credit Card,2017-03-15 00:05:08.556,2017,3,15,0
2017-03-15 00:05:14.775,3889,TCP  ,1.48.232.57,3185,Mozilla Firefox,26,Female,IT,Premium,Spanish,503.96,No,0.0,Cash,2017-03-15 00:05:14.775,2017,3,15,0
2017-03-15 00:05:14.775,1781,TCP  ,1.49.103.43,2267,Mozilla Firefox,41,Female,AT,Premium,Spanish,149.95,No,0.0,Credit Card,2017-03-15 00:05:14.775,2017,3,15,0
2017-03-15 00:05:19.279,4070,TCP  ,1.52.179.86,2163,Mozilla Firefox,50,Male,IE,Premium,Spanish,29.0,No,0.0,Others,2017-03-15 00:05:19.279,2017,3,15,0
2017-03-15 00:05:19.279,4865,TCP  ,1.52.67.133,3237,Mozilla Firefox,23,Female,US,Premium,Spanish,0.0,No,0.0,Credit Card,2017-03-15 00:05:19.279,2017,3,15,0
2017-03-15 00:08:22.188,4763,TCP  ,1.52.67.133,3198,Android App,31,Female,US,Premium,Spanish,176.8,No,0.0,Cash,2017-03-15 00:08:22.188,2017,3,15,0
2017-03-15 00:08:22.188,2264,TCP  ,1.53.56.175,3079,Android App,26,Male,CA,Premium,Spanish,37.224,No,0.0,Credit Card,2017-03-15 00:08:22.188,2017,3,15,0
2017-03-15 00:05:29.135,3883,TCP  ,1.54.110.52,2267,Android App,56,Female,CH,Premium,Spanish,20.016,No,0.0,Debit Card,2017-03-15 00:05:29.135,2017,3,15,0
2017-03-15 00:05:29.135,3177,TCP  ,1.54.15.188,3185,Android App,34,Female,US,Premium,Spanish,899.136,No,0.0,Cash,2017-03-15 00:05:29.135,2017,3,15,0
2017-03-15 00:05:34.732,3016,TCP  ,1.54.239.15,3185,Android App,29,Female,NO,Premium,Spanish,71.76,No,0.0,Credit Card,2017-03-15 00:05:34.732,2017,3,15,0
2017-03-15 00:05:34.732,4397,TCP  ,1.54.28.94,2319,Android App,20,Female,IT,Premium,Spanish,51.84,No,0.0,Credit Card,2017-03-15 00:05:34.732,2017,3,15,0
2017-03-15 00:05:38.424,4549,TCP  ,1.55.133.2,2267,Android App,54,Female,IT,Premium,Spanish,626.352,No,0.0,Debit Card,2017-03-15 00:05:38.424,2017,3,15,0
2017-03-15 00:05:38.424,4358,TCP  ,1.55.192.223,3185,Android App,40,Male,CH,Premium,Spanish,19.9,No,0.0,Credit Card,2017-03-15 00:05:38.424,2017,3,15,0
2017-03-15 00:05:48.651,2247,TCP  ,1.55.197.136,556,Android App,40,Male,IT,Normal,Spanish,14.28,No,0.0,Cash,2017-03-15 00:05:48.651,2017,3,15,0
2017-03-15 00:05:48.651,2603,TCP  ,1.55.199.202,515,Android App,21,Male,IT,Normal,Spanish,0.0,Yes,408.744,Others,2017-03-15 00:05:48.651,2017,3,15,0
2017-03-15 00:05:48.651,3837,TCP  ,1.55.244.52,702,Android App,32,Female,JP,Normal,Spanish,0.0,Yes,503.96,Credit Card,2017-03-15 00:05:48.651,2017,3,15,0
2017-03-15 00:05:48.651,1991,TCP  ,1.55.245.52,586,Android App,47,Male,GB,Normal,Spanish,46.26,No,0.0,Cash,2017-03-15 00:05:48.651,2017,3,15,0
2017-03-15 00:08:40.521,3156,TCP  ,1.64.142.195,2209,Android App,41,Female,PE,Premium,Spanish,2.946,No,0.0,Credit Card,2017-03-15 00:08:40.521,2017,3,15,0
2017-03-15 00:08:40.521,3689,TCP  ,1.66.103.232,3237,Android App,33,Male,CA,Premium,Spanish,16.056,No,0.0,Cash,2017-03-15 00:08:40.521,2017,3,15,0
2017-03-15 00:05:44.132,2097,TCP  ,1.66.96.48,3185,Android App,67,Female,GB,Premium,Spanish,21.744,No,0.0,Cash,2017-03-15 00:05:44.132,2017,3,15,0
2017-03-15 00:05:44.132,4920,TCP  ,1.72.1.230,2267,Android App,37,Male,SE,Premium,Spanish,218.75,No,0.0,Debit Card,2017-03-15 00:05:44.132,2017,3,15,0
2017-03-15 00:05:18.000,1553,TCP  ,1.72.4.177,2625,Android App,38,Female,CA,Premium,Spanish,2.6,No,0.0,Credit Card,2017-03-15 00:05:18.000,2017,3,15,0
2017-03-15 00:05:18.000,4180,TCP  ,1.75.196.109,1678,Android App,28,Male,IT,Premium,Spanish,66.284,No,0.0,Cash,2017-03-15 00:05:18.000,2017,3,15,0
2017-03-15 00:05:48.246,1553,TCP  ,1.75.234.240,2163,Android App,38,Female,IT,Premium,Spanish,35.168,No,0.0,Cash,2017-03-15 00:05:48.246,2017,3,15,0
2017-03-15 00:05:48.246,3974,HTTP,1.75.239.141,3185,Android App,56,Female,IT,Premium,Spanish,444.768,No,0.0,Credit Card,2017-03-15 00:05:48.246,2017,3,15,0
2017-03-15 00:07:23.280,4008,HTTP,1.75.249.38,389,Android App,25,Male,CN,Premium,Spanish,83.92,No,0.0,Others,2017-03-15 00:07:23.280,2017,3,15,0
2017-03-15 00:07:23.280,4856,HTTP,1.75.252.102,6710,Android App,66,Male,IT,Premium,Spanish,131.98,No,0.0,Credit Card,2017-03-15 00:07:23.280,2017,3,15,0
2017-03-15 00:05:53.140,1892,HTTP,1.79.84.84,3185,Chrome,37,Female,US,Premium,Spanish,15.92,No,0.0,Credit Card,2017-03-15 00:05:53.140,2017,3,15,0
2017-03-15 00:05:53.140,2029,HTTP,1.82.216.134,2163,Mozilla Firefox,19,Female,IN,Premium,Spanish,52.29,No,0.0,Debit Card,2017-03-15 00:05:53.140,2017,3,15,0
2017-03-15 00:08:53.313,3300,HTTP,1.82.216.134,1075,Mozilla Firefox,53,Female,IT,Premium,Spanish,91.99,No,0.0,Credit Card,2017-03-15 00:08:53.313,2017,3,15,0
2017-03-15 00:08:53.313,2568,HTTP,1.82.216.134,3469,Mozilla Firefox,69,Female,IT,Premium,Spanish,20.8,No,0.0,Credit Card,2017-03-15 00:08:53.313,2017,3,15,0
2017-03-15 00:05:57.418,2457,HTTP,1.9.100.162,2267,Mozilla Firefox,69,Male,US,Premium,Spanish,23.68,No,0.0,Credit Card,2017-03-15 00:05:57.418,2017,3,15,0
2017-03-15 00:05:57.418,4636,HTTP,1.9.102.13,3185,Mozilla Firefox,31,Female,CA,Premium,Spanish,452.45,No,0.0,Credit Card,2017-03-15 00:05:57.418,2017,3,15,0
2017-03-15 00:05:57.071,2123,HTTP,1.9.102.29,2279,Mozilla Firefox,39,Male,SE,Premium,Spanish,62.982,No,0.0,Cash,2017-03-15 00:05:57.071,2017,3,15,0
2017-03-15 00:05:57.071,4021,HTTP,1.9.103.126,3305,Mozilla Firefox,53,Male,RU,Premium,Spanish,1188.0,No,0.0,Cash,2017-03-15 00:05:57.071,2017,3,15,0
2017-03-15 00:06:02.656,4779,HTTP,1.9.103.153,3185,Mozilla Firefox,26,Male,IN,Premium,Spanish,89.584,No,0.0,Cash,2017-03-15 00:06:02.656,2017,3,15,0
2017-03-15 00:06:02.656,3734,HTTP,1.9.106.24,2319,Mozilla Firefox,63,Male,CA,Premium,Spanish,93.06,No,0.0,Credit Card,2017-03-15 00:06:02.656,2017,3,15,0
2017-03-15 00:06:06.706,3249,HTTP,1.9.139.245,2267,Mozilla Firefox,34,Female,NO,Premium,Spanish,0.0,Yes,35.168,Cash,2017-03-15 00:06:06.706,2017,3,15,0
2017-03-15 00:06:06.706,3654,HTTP,1.9.246.12,3185,Android App,25,Male,ZA,Premium,Spanish,5.584,No,0.0,Cash,2017-03-15 00:06:06.706,2017,3,15,0
2017-03-15 00:06:12.791,3816,HTTP,2.0.22.125,3185,Chrome,20,Female,NO,Premium,Spanish,22.704,No,0.0,Credit Card,2017-03-15 00:06:12.791,2017,3,15,0
2017-03-15 00:06:12.791,2972,HTTP,2.1.126.83,2319,Chrome,18,Female,IT,Premium,Spanish,19.776,No,0.0,Others,2017-03-15 00:06:12.791,2017,3,15,0
2017-03-15 00:09:27.797,2021,HTTP,2.102.1.224,46,Chrome,53,Male,SE,Premium,Spanish,72.704,No,0.0,Credit Card,2017-03-15 00:09:27.797,2017,3,15,0
2017-03-15 00:09:27.797,4347,HTTP,2.103.114.149,40,Chrome,46,Male,US,Premium,Spanish,479.988,No,0.0,Debit Card,2017-03-15 00:09:27.797,2017,3,15,0
2017-03-15 00:05:56.750,3802,HTTP,2.103.28.30,2545,Chrome,34,Female,PE,Premium,Spanish,27.168,No,0.0,Others,2017-03-15 00:05:56.750,2017,3,15,0
2017-03-15 00:05:56.750,3010,HTTP,2.103.64.182,1724,Chrome,61,Female,KR,Premium,Spanish,2.2,No,0.0,Debit Card,2017-03-15 00:05:56.750,2017,3,15,0
2017-03-15 00:06:28.860,2414,HTTP,2.103.93.166,2625,IOS App,38,Female,KR,Premium,Spanish,622.45,No,0.0,Cash,2017-03-15 00:06:28.860,2017,3,15,0
2017-03-15 00:06:28.860,1755,HTTP,2.106.54.102,1632,IOS App,67,Female,CH,Premium,Spanish,21.98,No,0.0,Others,2017-03-15 00:06:28.860,2017,3,15,0
2017-03-15 00:06:24.384,2695,HTTP,2.11.117.89,3185,IOS App,33,Male,CH,Premium,Spanish,161.568,No,0.0,Credit Card,2017-03-15 00:06:24.384,2017,3,15,0
2017-03-15 00:06:24.384,2423,HTTP,2.11.50.34,2319,IOS App,63,Female,JP,Premium,Spanish,389.696,No,0.0,Cash,2017-03-15 00:06:24.384,2017,3,15,0
2017-03-15 00:04:39.517,3393,HTTP,2.11.68.87,561,IOS App,21,Female,AT,Normal,Spanish,18.648,No,0.0,Debit Card,2017-03-15 00:04:39.517,2017,3,15,0
2017-03-15 00:04:39.517,3229,HTTP,2.113.199.58,589,IOS App,41,Female,RU,Normal,Spanish,233.86,No,0.0,Others,2017-03-15 00:04:39.517,2017,3,15,0
2017-03-15 00:06:39.676,2560,HTTP,2.120.202.28,1726,IOS App,48,Female,JP,Normal,Spanish,620.6145,No,0.0,Cash,2017-03-15 00:06:39.676,2017,3,15,0
2017-03-15 00:06:39.676,3550,HTTP,2.121.174.255,579,Microsoft Edge,27,Male,CH,Normal,Spanish,5.328,No,0.0,Credit Card,2017-03-15 00:06:39.676,2017,3,15,0
2017-03-15 00:09:39.371,4095,HTTP,2.121.94.176,46,Microsoft Edge,22,Female,CA,Premium,Spanish,258.072,No,0.0,Cash,2017-03-15 00:09:39.371,2017,3,15,0
2017-03-15 00:09:39.371,2537,HTTP,2.122.105.53,40,Microsoft Edge,54,Female,AU,Premium,Spanish,617.976,No,0.0,Cash,2017-03-15 00:09:39.371,2017,3,15,0
2017-03-15 00:06:35.137,2973,HTTP,2.122.192.110,4085,Microsoft Edge,51,Female,IN,Premium,Spanish,10.56,No,0.0,Others,2017-03-15 00:06:35.137,2017,3,15,0
2017-03-15 00:06:35.137,4923,HTTP,2.124.50.52,2383,Microsoft Edge,29,Female,IN,Premium,Spanish,25.92,No,0.0,Others,2017-03-15 00:06:35.137,2017,3,15,0
2017-03-15 00:06:53.056,3108,UDP  ,2.125.1.110,441,Microsoft Edge,44,Female,IT,Premium,Spanish,419.68,No,0.0,Credit Card,2017-03-15 00:06:53.056,2017,3,15,0
2017-03-15 00:06:53.056,3843,ICMP ,2.125.175.145,469,Safari,20,Female,CA,Premium,Spanish,11.688,No,0.0,Cash,2017-03-15 00:06:53.056,2017,3,15,0
2017-03-15 00:06:46.937,3874,HTTP,2.125.252.219,3185,Safari,59,Female,US,Premium,Spanish,31.984,No,0.0,Debit Card,2017-03-15 00:06:46.937,2017,3,15,0
2017-03-15 00:06:46.937,4471,HTTP,2.125.62.74,2423,Safari,23,Female,US,Premium,Spanish,177.225,No,0.0,Cash,2017-03-15 00:06:46.937,2017,3,15,0
2017-03-15 00:06:52.378,3555,HTTP,2.126.140.66,2267,Safari,25,Female,AU,Premium,Spanish,4.044,No,0.0,Cash,2017-03-15 00:06:52.378,2017,3,15,0
2017-03-15 00:06:52.378,2214,HTTP,2.126.142.47,3237,Others,63,Male,US,Premium,Spanish,0.0,Yes,389.696,Debit Card,2017-03-15 00:06:52.378,2017,3,15,0
2017-03-15 00:06:56.274,2476,HTTP,2.127.227.16,3185,Others,21,Male,DE,Premium,Spanish,2001.86,No,0.0,Cash,2017-03-15 00:06:56.274,2017,3,15,0
2017-03-15 00:06:56.274,4679,HTTP,2.131.235.112,2163,Others,56,Female,CN,Premium,Spanish,166.72,No,0.0,Credit Card,2017-03-15 00:06:56.274,2017,3,15,0
2017-03-15 00:06:33.300,4454,HTTP,2.132.103.216,3641,Others,39,Male,IN,Premium,Spanish,47.88,No,0.0,Cash,2017-03-15 00:06:33.300,2017,3,15,0
2017-03-15 00:06:33.300,4520,HTTP,2.132.42.17,1730,Others,50,Male,US,Premium,Spanish,1503.25,No,0.0,Cash,2017-03-15 00:06:33.300,2017,3,15,0
2017-03-15 00:09:51.954,4145,HTTP,2.133.54.15,3173,Others,54,Female,GB,Premium,Spanish,25.92,No,0.0,Others,2017-03-15 00:09:51.954,2017,3,15,0
2017-03-15 00:09:51.954,4177,HTTP,2.134.96.129,2917,Others,27,Male,RU,Premium,Spanish,321.568,No,0.0,Others,2017-03-15 00:09:51.954,2017,3,15,0
2017-03-15 00:06:40.209,1683,HTTP,2.135.166.133,17099,Others,56,Male,IT,Normal,Spanish,7.61,No,0.0,Cash,2017-03-15 00:06:40.209,2017,3,15,0
2017-03-15 00:06:40.209,2819,HTTP,2.137.104.119,21160,Others,--,Unknown,CH,Not Logged In,Spanish,0.0,No,0.0,Others,2017-03-15 00:06:40.209,2017,3,15,0
2017-03-15 00:07:04.736,3661,HTTP,2.138.111.180,3185,Others,62,Female,PR,Premium,Spanish,80.58,No,0.0,Debit Card,2017-03-15 00:07:04.736,2017,3,15,0
2017-03-15 00:07:04.736,3463,HTTP,2.139.160.182,2163,Safari,42,Female,JP,Premium,Spanish,0.0,No,0.0,Cash,2017-03-15 00:07:04.736,2017,3,15,0
2017-03-15 00:07:11.157,4898,HTTP,2.14.220.99,2625,Safari,68,Female,US,Premium,Spanish,12.132,No,0.0,Cash,2017-03-15 00:07:11.157,2017,3,15,0
2017-03-15 00:07:11.157,3881,HTTP,2.14.83.248,1678,Safari,27,Male,CN,Premium,Spanish,82.368,No,0.0,Credit Card,2017-03-15 00:07:11.157,2017,3,15,0
2017-03-15 00:07:13.816,2147,HTTP,2.146.72.95,3237,Safari,39,Male,IT,Premium,Spanish,53.92,No,0.0,Cash,2017-03-15 00:07:13.816,2017,3,15,0
2017-03-15 00:07:13.816,2403,HTTP,2.150.50.187,2371,Safari,44,Male,CA,Premium,Spanish,647.904,No,0.0,Credit Card,2017-03-15 00:07:13.816,2017,3,15,0
2017-03-15 00:07:25.157,4898,HTTP,2.176.174.69,2625,Safari,52,Female,IT,Premium,English,20.37,No,0.0,Cash,2017-03-15 00:07:25.157,2017,3,15,0
2017-03-15 00:07:25.157,1573,HTTP,2.176.180.66,1724,IOS App,19,Female,CA,Premium,English,221.55,No,0.0,Credit Card,2017-03-15 00:07:25.157,2017,3,15,0
2017-03-15 00:07:28.530,2860,HTTP,2.176.188.174,2625,Microsoft Edge,68,Female,NO,Premium,English,17.52,No,0.0,Cash,2017-03-15 00:07:28.530,2017,3,15,0
2017-03-15 00:07:28.530,3414,HTTP,2.176.220.192,1678,Microsoft Edge,22,Male,US,Premium,Italian,0.0,Yes,1503.25,Cash,2017-03-15 00:07:28.530,2017,3,15,0
2017-03-15 00:07:23.318,4546,HTTP,2.176.31.92,3185,Microsoft Edge,61,Male,IN,Premium,persian,0.0,Yes,25.92,Cash,2017-03-15 00:07:23.318,2017,3,15,0
2017-03-15 00:07:23.318,1979,HTTP,2.177.190.111,2163,IOS App,23,Male,IT,Premium,English,2519.958,No,0.0,Cash,2017-03-15 00:07:23.318,2017,3,15,0
2017-03-15 00:10:22.044,4473,HTTP,2.177.219.108,2985,IOS App,34,Male,RU,Premium,English,328.224,No,0.0,Cash,2017-03-15 00:10:22.044,2017,3,15,0
2017-03-15 00:10:22.044,1542,HTTP,2.178.20.222,2825,IOS App,33,Female,GB,Premium,persian,79.9,No,0.0,Debit Card,2017-03-15 00:10:22.044,2017,3,15,0
2017-03-15 00:07:39.471,2140,HTTP,2.179.247.216,556,IOS App,60,Female,JP,Normal,English,14.016,No,0.0,Cash,2017-03-15 00:07:39.471,2017,3,15,0
2017-03-15 00:07:39.471,2228,HTTP,2.179.64.218,515,IOS App,24,Female,CA,Normal,English,7.56,No,0.0,Debit Card,2017-03-15 00:07:39.471,2017,3,15,0
2017-03-15 00:07:39.514,3097,HTTP,2.180.228.174,702,Chrome,53,Male,ZA,Normal,persian,37.208,No,0.0,Others,2017-03-15 00:07:39.514,2017,3,15,0
2017-03-15 00:07:39.514,3560,HTTP,2.181.95.171,586,Chrome,22,Male,IN,Normal,persian,57.576,No,0.0,Debit Card,2017-03-15 00:07:39.514,2017,3,15,0
2017-03-15 00:07:31.988,1910,HTTP,2.184.43.244,3185,Chrome,50,Male,US,Premium,persian,725.84,No,0.0,Debit Card,2017-03-15 00:07:31.988,2017,3,15,0
2017-03-15 00:07:31.988,2426,HTTP,2.185.250.179,2163,Chrome,49,Male,RU,Premium,English,209.93,No,0.0,Debit Card,2017-03-15 00:07:31.988,2017,3,15,0
2017-03-15 00:07:39.520,4162,HTTP,2.186.219.39,639,Chrome,31,Male,KR,Normal,persian,5.28,No,0.0,Others,2017-03-15 00:07:39.520,2017,3,15,0
2017-03-15 00:07:39.520,1908,HTTP,2.187.81.224,614,Chrome,29,Male,IT,Normal,persian,10.92,No,0.0,Cash,2017-03-15 00:07:39.520,2017,3,15,0
2017-03-15 00:07:48.650,2099,HTTP,2.190.149.171,561,Chrome,52,Female,CH,Normal,English,8.82,No,0.0,Cash,2017-03-15 00:07:48.650,2017,3,15,0
2017-03-15 00:07:48.650,4161,HTTP,2.190.149.171,589,Chrome,67,Female,AR,Normal,English,5.98,No,0.0,Debit Card,2017-03-15 00:07:48.650,2017,3,15,0
2017-03-15 00:07:48.775,3081,HTTP,2.190.161.20,1726,Chrome,50,Female,IT,Normal,English,11.648,No,0.0,Credit Card,2017-03-15 00:07:48.775,2017,3,15,0
2017-03-15 00:07:48.775,3326,HTTP,2.190.161.20,579,Chrome,58,Female,GB,Normal,English,18.176,No,0.0,Debit Card,2017-03-15 00:07:48.775,2017,3,15,0
2017-03-15 00:10:49.563,2037,HTTP,2.190.210.49,46,Others,50,Female,CH,Premium,English,0.0,Yes,328.224,Credit Card,2017-03-15 00:10:49.563,2017,3,15,0
2017-03-15 00:10:49.563,4348,HTTP,2.190.56.30,40,Others,68,Female,AU,Premium,English,24.84,No,0.0,Credit Card,2017-03-15 00:10:49.563,2017,3,15,0
2017-03-15 00:07:41.141,4704,HTTP,2.190.59.167,3249,Others,59,Female,RU,Premium,persian,2.08,No,0.0,Cash,2017-03-15 00:07:41.141,2017,3,15,0
2017-03-15 00:07:41.141,2684,HTTP,2.191.171.20,2371,Others,66,Female,US,Premium,persian,1114.4,No,0.0,Credit Card,2017-03-15 00:07:41.141,2017,3,15,0
2017-03-15 00:07:46.920,1729,HTTP,2.201.0.160,2127,Others,69,Male,DE,Premium,German,1038.84,No,0.0,Credit Card,2017-03-15 00:07:46.920,2017,3,15,0
2017-03-15 00:07:46.920,4135,HTTP,2.206.0.223,3081,Others,27,Male,US,Premium,Russian,141.76,No,0.0,Cash,2017-03-15 00:07:46.920,2017,3,15,0
2017-03-15 00:10:41.022,1530,HTTP,2.206.1.209,3065,Mozilla Firefox,52,Female,FI,Premium,German,239.8,No,0.0,Cash,2017-03-15 00:10:41.022,2017,3,15,0
2017-03-15 00:10:41.022,3972,HTTP,2.216.181.197,2935,Mozilla Firefox,27,Female,IT,Premium,English,31.104,No,0.0,Credit Card,2017-03-15 00:10:41.022,2017,3,15,0
2017-03-15 00:07:50.172,3520,HTTP,2.217.150.115,3237,Mozilla Firefox,43,Female,JP,Premium,English,254.058,No,0.0,Cash,2017-03-15 00:07:50.172,2017,3,15,0
2017-03-15 00:07:50.172,4033,HTTP,2.217.184.38,2195,Mozilla Firefox,36,Male,US,Premium,English,194.528,No,0.0,Debit Card,2017-03-15 00:07:50.172,2017,3,15,0
2017-03-15 00:07:59.506,4070,HTTP,2.218.151.218,3185,Mozilla Firefox,19,Female,US,Premium,English,961.48,No,0.0,Cash,2017-03-15 00:07:59.506,2017,3,15,0
2017-03-15 00:07:59.506,1679,HTTP,2.218.232.224,2163,Mozilla Firefox,21,Male,CN,Premium,English,19.096,No,0.0,Cash,2017-03-15 00:07:59.506,2017,3,15,0
2017-03-15 00:07:31.809,3472,HTTP,2.219.40.237,2625,Android App,20,Male,PE,Premium,English,18.496,No,0.0,Cash,2017-03-15 00:07:31.809,2017,3,15,0
2017-03-15 00:07:31.809,2820,HTTP,2.219.41.97,1770,Android App,23,Female,IN,Premium,English,255.984,No,0.0,Cash,2017-03-15 00:07:31.809,2017,3,15,0
2017-03-15 00:08:11.143,2164,HTTP,2.219.51.2,2625,Android App,52,Female,AR,Premium,English,86.97,No,0.0,Debit Card,2017-03-15 00:08:11.143,2017,3,15,0
2017-03-15 00:08:11.143,3141,HTTP,2.220.72.13,1586,Android App,24,Male,IT,Premium,English,0.0,Yes,24.84,Others,2017-03-15 00:08:11.143,2017,3,15,0
2017-03-15 00:08:14.301,1836,HTTP,2.221.126.88,2625,Android App,20,Female,PL,Premium,English,230.352,No,0.0,Credit Card,2017-03-15 00:08:14.301,2017,3,15,0
2017-03-15 00:08:14.301,2543,HTTP,2.221.188.7,1678,Android App,58,Male,IT,Premium,English,218.352,No,0.0,Credit Card,2017-03-15 00:08:14.301,2017,3,15,0
2017-03-15 00:11:06.774,3545,HTTP,2.222.178.177,2985,Android App,21,Male,JP,Premium,Russian,78.6,No,0.0,Debit Card,2017-03-15 00:11:06.774,2017,3,15,0
2017-03-15 00:11:06.774,1788,HTTP,2.223.65.130,2825,Android App,35,Male,AU,Premium,English,27.552,No,0.0,Credit Card,2017-03-15 00:11:06.774,2017,3,15,0
2017-03-15 00:11:09.005,4885,HTTP,2.228.228.228,277,Android App,29,Female,AU,Premium,English,32.4,No,0.0,Cash,2017-03-15 00:11:09.005,2017,3,15,0
2017-03-15 00:11:09.005,2848,HTTP,2.238.22.150,5345,Android App,68,Male,US,Premium,italian,1082.48,No,0.0,Cash,2017-03-15 00:11:09.005,2017,3,15,0
2017-03-15 00:11:34.862,2596,HTTP,2.238.72.16,46,Android App,50,Female,KR,Premium,Spanish,56.91,No,0.0,Debit Card,2017-03-15 00:11:34.862,2017,3,15,0
2017-03-15 00:11:34.862,2976,HTTP,2.24.69.32,40,Android App,44,Female,RU,Premium,English,77.6,No,0.0,Debit Card,2017-03-15 00:11:34.862,2017,3,15,0
2017-03-15 00:08:36.176,3225,UDP  ,2.244.71.58,434,Android App,47,Female,IT,Premium,Spanish,14.28,No,0.0,Cash,2017-03-15 00:08:36.176,2017,3,15,0
2017-03-15 00:08:36.176,2284,ICMP ,2.25.168.213,462,Android App,48,Female,JP,Premium,English,219.075,No,0.0,Debit Card,2017-03-15 00:08:36.176,2017,3,15,0
2017-03-15 00:11:31.993,3585,HTTP,2.25.218.5,2985,Android App,39,Female,IN,Premium,English,26.8,No,0.0,Others,2017-03-15 00:11:31.993,2017,3,15,0
2017-03-15 00:11:31.993,4113,HTTP,2.25.81.144,2779,Android App,27,Male,CA,Premium,English,9.84,No,0.0,Cash,2017-03-15 00:11:31.993,2017,3,15,0
2017-03-15 00:08:48.640,2650,HTTP,2.26.248.80,702,Android App,34,Female,IT,Normal,English,45.48,No,0.0,Cash,2017-03-15 00:08:48.640,2017,3,15,0
